# Grammatical Features
#Locale	ID	Feature	Usage	Values
Tamil	ta	grammaticalCase	general	nominative, vocative, accusative, genitive, locative, dative, instrumental, ablative
Tamil	ta	grammaticalCase	units	nominative, accusative, dative, ablative

# Minimal Pairs
#Type	Code	Pattern	Formatted Sample
Plural	one	{0} நாள்	<div class='cldr_example'><span class='cldr_substituted'>1</span> நாள்</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2</span> நாள்</div>
Plural	other	{0} நாட்கள்	<div class='cldr_example'><span class='cldr_substituted'>2</span> நாட்கள்</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1</span> நாட்கள்</div>
Case (for measurement units)	nominative	{0} ரூ. 50 மதிப்புடையது	<div class='cldr_example'><span class='cldr_substituted'>2 நாட்கள்</span> ரூ. 50 மதிப்புடையது</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2 நாட்களில்</span> ரூ. 50 மதிப்புடையது</div>
Case (for measurement units)	accusative	… என்பதை {0} … ஆல் பெருக்குதல்	<div class='cldr_example'>… என்பதை <span class='cldr_substituted'>2 நாட்களை</span> … ஆல் பெருக்குதல்</div><div class='cldr_example'>❌  … என்பதை <span class='cldr_substituted'>2 நாட்களில்</span> … ஆல் பெருக்குதல்</div>
Case (for measurement units)	dative	… என்பதற்கு {0} …	<div class='cldr_example'>… என்பதற்கு <span class='cldr_substituted'>2 நாட்களுக்கு</span> …</div><div class='cldr_example'>❌  … என்பதற்கு <span class='cldr_substituted'>2 நாட்களில்</span> …</div>
Case (for measurement units)	ablative	… என்பதிலிருந்து {0} …	<div class='cldr_example'>… என்பதிலிருந்து <span class='cldr_substituted'>2 நாட்களில்</span> …</div><div class='cldr_example'>❌  … என்பதிலிருந்து <span class='cldr_substituted'>2 நாட்களை</span> …</div>

# Unit Case and Gender Info
#Quantity	Unit	Case	Pattern for one	Case MP + pattern with 1.0	Pattern for other	Case MP + pattern with 2.0
length	decimeters	nominative	{0} டெசிமீட்டர்	1 டெசிமீட்டர் ரூ. 50 மதிப்புடையது	{0} டெசிமீட்டர்கள்	2 டெசிமீட்டர்கள் ரூ. 50 மதிப்புடையது
length	decimeters	accusative	{0} டெசிமீட்டரை	… என்பதை 1 டெசிமீட்டரை … ஆல் பெருக்குதல்	{0} டெசிமீட்டர்களை	… என்பதை 2 டெசிமீட்டர்களை … ஆல் பெருக்குதல்
length	decimeters	dative	{0} டெசிமீட்டருக்கு	… என்பதற்கு 1 டெசிமீட்டருக்கு …	{0} டெசிமீட்டர்களுக்கு	… என்பதற்கு 2 டெசிமீட்டர்களுக்கு …
length	decimeters	ablative	{0} டெசிமீட்டரில்	… என்பதிலிருந்து 1 டெசிமீட்டரில் …	{0} டெசிமீட்டர்களில்	… என்பதிலிருந்து 2 டெசிமீட்டர்களில் …
length	foot • ( = 3.048 dm)	nominative	{0} அடி	1 அடி ரூ. 50 மதிப்புடையது	{0} அடி	2 அடி ரூ. 50 மதிப்புடையது
length	foot • ( = 3.048 dm)	accusative	{0} அடி	… என்பதை 1 அடி … ஆல் பெருக்குதல்	{0} அடி	… என்பதை 2 அடி … ஆல் பெருக்குதல்
length	foot • ( = 3.048 dm)	dative	{0} அடி	… என்பதற்கு 1 அடி …	{0} அடி	… என்பதற்கு 2 அடி …
length	foot • ( = 3.048 dm)	ablative	{0} அடி	… என்பதிலிருந்து 1 அடி …	{0} அடி	… என்பதிலிருந்து 2 அடி …
length	yard • ( = 0.9144 m)	nominative	{0} கெஜம்	1 கெஜம் ரூ. 50 மதிப்புடையது	{0} கெஜம்	2 கெஜம் ரூ. 50 மதிப்புடையது
length	yard • ( = 0.9144 m)	accusative	{0} கெஜம்	… என்பதை 1 கெஜம் … ஆல் பெருக்குதல்	{0} கெஜம்	… என்பதை 2 கெஜம் … ஆல் பெருக்குதல்
length	yard • ( = 0.9144 m)	dative	{0} கெஜம்	… என்பதற்கு 1 கெஜம் …	{0} கெஜம்	… என்பதற்கு 2 கெஜம் …
length	yard • ( = 0.9144 m)	ablative	{0} கெஜம்	… என்பதிலிருந்து 1 கெஜம் …	{0} கெஜம்	… என்பதிலிருந்து 2 கெஜம் …
length	meters	nominative	{0} மீட்டர்	1 மீட்டர் ரூ. 50 மதிப்புடையது	{0} மீட்டர்கள்	2 மீட்டர்கள் ரூ. 50 மதிப்புடையது
length	meters	accusative	{0} மீட்டரை	… என்பதை 1 மீட்டரை … ஆல் பெருக்குதல்	{0} மீட்டர்களை	… என்பதை 2 மீட்டர்களை … ஆல் பெருக்குதல்
length	meters	dative	{0} மீட்டருக்கு	… என்பதற்கு 1 மீட்டருக்கு …	{0} மீட்டர்களுக்கு	… என்பதற்கு 2 மீட்டர்களுக்கு …
length	meters	ablative	{0} மீட்டரில்	… என்பதிலிருந்து 1 மீட்டரில் …	{0} மீட்டர்களில்	… என்பதிலிருந்து 2 மீட்டர்களில் …
length	fathom • ( = 1.8288 m)	nominative	{0} ஃபேதம்	1 ஃபேதம் ரூ. 50 மதிப்புடையது	{0} ஃபேதம்கள்	2 ஃபேதம்கள் ரூ. 50 மதிப்புடையது
length	fathom • ( = 1.8288 m)	accusative	{0} ஃபேதம்	… என்பதை 1 ஃபேதம் … ஆல் பெருக்குதல்	{0} ஃபேதம்கள்	… என்பதை 2 ஃபேதம்கள் … ஆல் பெருக்குதல்
length	fathom • ( = 1.8288 m)	dative	{0} ஃபேதம்	… என்பதற்கு 1 ஃபேதம் …	{0} ஃபேதம்கள்	… என்பதற்கு 2 ஃபேதம்கள் …
length	fathom • ( = 1.8288 m)	ablative	{0} ஃபேதம்	… என்பதிலிருந்து 1 ஃபேதம் …	{0} ஃபேதம்கள்	… என்பதிலிருந்து 2 ஃபேதம்கள் …
length	furlong • ( = 201.168 m)	nominative	{0} பர்லாங்கு	1 பர்லாங்கு ரூ. 50 மதிப்புடையது	{0} பர்லாங்குகள்	2 பர்லாங்குகள் ரூ. 50 மதிப்புடையது
length	furlong • ( = 201.168 m)	accusative	{0} பர்லாங்கு	… என்பதை 1 பர்லாங்கு … ஆல் பெருக்குதல்	{0} பர்லாங்குகள்	… என்பதை 2 பர்லாங்குகள் … ஆல் பெருக்குதல்
length	furlong • ( = 201.168 m)	dative	{0} பர்லாங்கு	… என்பதற்கு 1 பர்லாங்கு …	{0} பர்லாங்குகள்	… என்பதற்கு 2 பர்லாங்குகள் …
length	furlong • ( = 201.168 m)	ablative	{0} பர்லாங்கு	… என்பதிலிருந்து 1 பர்லாங்கு …	{0} பர்லாங்குகள்	… என்பதிலிருந்து 2 பர்லாங்குகள் …
length	kilometers	nominative	{0} கிலோமீட்டர்	1 கிலோமீட்டர் ரூ. 50 மதிப்புடையது	{0} கிலோமீட்டர்கள்	2 கிலோமீட்டர்கள் ரூ. 50 மதிப்புடையது
length	kilometers	accusative	{0} கிலோமீட்டரை	… என்பதை 1 கிலோமீட்டரை … ஆல் பெருக்குதல்	{0} கிலோமீட்டர்களை	… என்பதை 2 கிலோமீட்டர்களை … ஆல் பெருக்குதல்
length	kilometers	dative	{0} கிலோமீட்டருக்கு	… என்பதற்கு 1 கிலோமீட்டருக்கு …	{0} கிலோமீட்டர்களுக்கு	… என்பதற்கு 2 கிலோமீட்டர்களுக்கு …
length	kilometers	ablative	{0} கிலோமீட்டரில்	… என்பதிலிருந்து 1 கிலோமீட்டரில் …	{0} கிலோமீட்டர்களில்	… என்பதிலிருந்து 2 கிலோமீட்டர்களில் …
length	mile • ( = 1.609344 km)	nominative	{0} மைல்	1 மைல் ரூ. 50 மதிப்புடையது	{0} மைல்கள்	2 மைல்கள் ரூ. 50 மதிப்புடையது
length	mile • ( = 1.609344 km)	accusative	{0} மைல்	… என்பதை 1 மைல் … ஆல் பெருக்குதல்	{0} மைல்கள்	… என்பதை 2 மைல்கள் … ஆல் பெருக்குதல்
length	mile • ( = 1.609344 km)	dative	{0} மைல்	… என்பதற்கு 1 மைல் …	{0} மைல்கள்	… என்பதற்கு 2 மைல்கள் …
length	mile • ( = 1.609344 km)	ablative	{0} மைல்	… என்பதிலிருந்து 1 மைல் …	{0} மைல்கள்	… என்பதிலிருந்து 2 மைல்கள் …
length	mile-scandinavian • ( = 10 km)	nominative	{0} ஸ்கேண்டிநேவியன் மைல்	1 ஸ்கேண்டிநேவியன் மைல் ரூ. 50 மதிப்புடையது	{0} ஸ்கேண்டிநேவியன் மைல்கள்	2 ஸ்கேண்டிநேவியன் மைல்கள் ரூ. 50 மதிப்புடையது
length	mile-scandinavian • ( = 10 km)	accusative	{0} ஸ்கேண்டிநேவியன் மைலை	… என்பதை 1 ஸ்கேண்டிநேவியன் மைலை … ஆல் பெருக்குதல்	{0} ஸ்கேண்டிநேவியன் மைல்களை	… என்பதை 2 ஸ்கேண்டிநேவியன் மைல்களை … ஆல் பெருக்குதல்
length	mile-scandinavian • ( = 10 km)	dative	{0} ஸ்கேண்டிநேவியன் மைலுக்கு	… என்பதற்கு 1 ஸ்கேண்டிநேவியன் மைலுக்கு …	{0} ஸ்கேண்டிநேவியன் மைல்களுக்கு	… என்பதற்கு 2 ஸ்கேண்டிநேவியன் மைல்களுக்கு …
length	mile-scandinavian • ( = 10 km)	ablative	{0} ஸ்கேண்டிநேவியன் மைலில்	… என்பதிலிருந்து 1 ஸ்கேண்டிநேவியன் மைலில் …	{0} ஸ்கேண்டிநேவியன் மைல்களில்	… என்பதிலிருந்து 2 ஸ்கேண்டிநேவியன் மைல்களில் …
length	earth-radius • ( = 6378.1 km)	nominative	{0} புவி ஆரம்	1 புவி ஆரம் ரூ. 50 மதிப்புடையது	{0} புவி ஆரம்	2 புவி ஆரம் ரூ. 50 மதிப்புடையது
length	earth-radius • ( = 6378.1 km)	accusative	{0} புவி ஆரம்	… என்பதை 1 புவி ஆரம் … ஆல் பெருக்குதல்	{0} புவி ஆரம்	… என்பதை 2 புவி ஆரம் … ஆல் பெருக்குதல்
length	earth-radius • ( = 6378.1 km)	dative	{0} புவி ஆரம்	… என்பதற்கு 1 புவி ஆரம் …	{0} புவி ஆரம்	… என்பதற்கு 2 புவி ஆரம் …
